beta.(Intercept),beta.veg1,alpha.(Intercept),alpha.sal,alpha.twg,delta.(Intercept),delta.sal,delta.fish,delta.turb
-0.2076644,0.6181675,1.217134,-0.03224539,0.003888756,1.002621,-0.03654739,-0.001036314,0.001299328
-0.2076644,0.6181675,1.238186,-0.02520413,-0.001460986,1.15179,-0.03337717,-0.0009053009,0.001091534
-0.2076644,0.6181675,1.092085,-0.02587342,0.005268656,0.9471036,-0.03466887,-0.001246745,0.001889067
-0.2076644,0.6181675,1.092085,-0.02587342,0.005268656,0.9196222,-0.03517587,-0.001051901,0.001875174
-0.2076644,0.6181675,1.124681,-0.02840373,0.00204087,0.9131739,-0.0381113,-0.001182649,0.002396621
-0.2076644,0.6181675,1.558199,-0.05026523,0.006503888,0.9131739,-0.0381113,-0.001182649,0.002396621
-0.2076644,0.6181675,1.286971,-0.03279991,0.0002750141,1.166575,-0.04259674,-0.001558225,0.001892108
-0.2076644,0.6181675,1.389535,-0.03941831,0.00204204,0.9152053,-0.03541038,-0.001199661,0.001874915
-0.2076644,0.6181675,1.416944,-0.04461166,0.004620831,0.9113808,-0.04456843,-0.0007828419,0.002685165
-0.2076644,0.6181675,1.285983,-0.03069751,0.0001782515,0.9113808,-0.04456843,-0.0007828419,0.002685165
-0.7705275,1.790096,1.159145,-0.03318342,0.002882098,0.9113808,-0.04456843,-0.0007828419,0.002685165
-0.4242645,1.442133,0.8491699,-0.02117328,0.0008274661,0.9268844,-0.03814576,-0.001117073,0.002213747
-0.4242645,1.442133,1.332855,-0.03500251,-0.0002607027,1.028811,-0.03245826,-0.001328602,0.001773288
-1.149087,1.876605,1.332855,-0.03500251,-0.0002607027,1.00399,-0.02801663,-0.0007127192,0.000823293
-0.9423497,1.327036,1.076347,-0.02076073,0.002075852,0.8244356,-0.03234957,-0.001465236,0.002479291
-1.178276,1.623303,1.280412,-0.03625451,-0.001593244,1.020453,-0.03649272,-0.001505029,0.001951936
-0.4247266,1.312102,1.369694,-0.03073853,-0.001814153,1.29582,-0.03853833,-0.001425376,0.0009328883
-0.4247266,1.312102,1.660588,-0.04154506,-0.005530382,1.197795,-0.03639146,-0.001596681,0.001142378
-0.4247266,1.312102,1.189553,-0.03715559,-0.00316339,1.034605,-0.04572653,-0.001781928,0.002491225
-0.4247266,1.312102,1.671119,-0.04795593,-0.007644008,0.895801,-0.04037003,-0.001507975,0.002833343
-0.4247266,1.312102,1.093304,-0.01784316,-0.00281107,1.108114,-0.05088373,-0.001784537,0.002760344
-0.4247266,1.312102,1.596914,-0.04383666,0.003325716,1.108114,-0.05088373,-0.001784537,0.002760344
-0.3641939,1.396912,1.23067,-0.03169876,-0.0005546258,0.9904504,-0.04689496,-0.001725826,0.002702628
-0.3641939,1.396912,1.251988,-0.02892773,-0.001241783,1.005647,-0.03689434,-0.001230348,0.001917802
-0.3641939,1.396912,1.277372,-0.03270453,-0.003796744,1.265586,-0.04405858,-0.001478055,0.001619088
-0.3641939,1.396912,1.316237,-0.03823821,-0.0006595931,1.175485,-0.04404087,-0.001777067,0.002038152
-0.5916799,1.680914,0.9304139,-0.01438256,0.0001643055,1.128063,-0.05199861,-0.00161104,0.002423991
-0.338639,1.759838,0.9304139,-0.01438256,0.0001643055,1.236741,-0.03664939,-0.001299092,0.001331492
-0.9523462,2.006862,0.9304139,-0.01438256,0.0001643055,1.06253,-0.04108875,-0.001388988,0.002371759
-1.205248,1.94783,0.9304139,-0.01438256,0.0001643055,1.145591,-0.03139701,-0.001228996,0.001039107
-0.6508697,0.7416392,1.269269,-0.02654002,-0.004323331,1.049913,-0.04040931,-0.00155762,0.00202081
-0.6406385,1.081702,1.254012,-0.03624395,0.004195909,0.9978749,-0.03591108,-0.001243479,0.001605086
-0.6406385,1.081702,1.342553,-0.03328936,-0.0008475835,1.136702,-0.04450831,-0.000953288,0.00182829
-1.084451,1.929326,1.216593,-0.02734444,-0.00207534,1.092923,-0.05360661,-0.001660442,0.002577955
-1.409207,1.938708,1.659345,-0.04317051,0.00120858,1.030027,-0.04416684,-0.001855432,0.002444867
-0.7797464,1.287023,1.287059,-0.03974176,0.003833887,1.180517,-0.04341403,-0.001992641,0.002111047
-0.3427962,0.9755706,1.426383,-0.03586803,-0.003250745,0.9497187,-0.04805133,-0.001898411,0.002707631
-0.6877143,1.596452,1.377064,-0.03219494,-0.001223322,1.097882,-0.05066364,-0.002156811,0.002898351
-0.5608933,1.390879,1.47885,-0.03560412,-0.002820448,0.977827,-0.04504916,-0.001707958,0.002934448
-0.9401346,1.26882,1.107521,-0.02880484,-0.002363414,1.084786,-0.0416393,-0.001188973,0.001637768
-0.5372312,0.9974027,1.193858,-0.03254089,0.002260391,0.9925703,-0.04224454,-0.001701902,0.002138002
-0.5372312,0.9974027,1.266822,-0.03491657,0.004045683,0.9289076,-0.04652815,-0.001312304,0.00245607
-0.5372312,0.9974027,1.188003,-0.03252024,-0.003003377,1.110121,-0.03633634,-0.001233779,0.001854932
-1.012536,1.471735,1.018486,-0.03368874,0.003218561,1.173477,-0.04733612,-0.001646804,0.002046606
-0.6471329,1.544735,1.360507,-0.03270786,0.0003280167,1.018286,-0.04125839,-0.001443159,0.002280552
-0.8404858,1.875038,1.360507,-0.03270786,0.0003280167,1.116019,-0.04204041,-0.001336592,0.001946591
-0.9408245,1.031272,1.181541,-0.02522817,0.004716686,1.374014,-0.05481158,-0.00186157,0.001729172
-0.9408245,1.031272,1.261436,-0.02067853,0.001327407,1.191831,-0.04630654,-0.001798736,0.002015244
-0.8060509,1.606799,1.305332,-0.0348344,0.002011294,1.036722,-0.04917818,-0.002213076,0.003022343
-0.8060509,1.606799,1.13769,-0.03214294,-0.001883946,1.017013,-0.04359714,-0.001738529,0.002173135
-0.5204046,1.406237,0.8989689,-0.01751386,0.005316362,0.9256997,-0.04175435,-0.001771878,0.002889428
-1.08041,1.94572,0.7565259,-0.0191258,0.006309768,0.9320674,-0.04276703,-0.001729302,0.002657863
-0.9957915,2.101038,0.7565259,-0.0191258,0.006309768,1.080818,-0.03536658,-0.001737059,0.001636487
-0.3803794,0.9669373,1.068293,-0.02587116,0.003247347,1.029423,-0.04745045,-0.00175594,0.00278986
-0.7820045,1.063149,1.005284,-0.02666154,0.001244509,1.032988,-0.03932502,-0.001224953,0.001803289
-0.7820045,1.063149,1.438899,-0.03617034,7.130114e-05,1.07126,-0.04232481,-0.00168752,0.001757324
-0.6980938,0.5536884,1.097402,-0.01862588,-0.001283173,1.135786,-0.05176888,-0.002211903,0.002901518
-0.6980938,0.5536884,1.238101,-0.0324872,0.003693518,1.132547,-0.04512809,-0.001868923,0.00204589
-0.6980938,0.5536884,1.250678,-0.02689512,-0.001189704,1.16225,-0.03870836,-0.001821018,0.001888983
-0.5934857,1.419339,1.281205,-0.0403738,0.002708315,0.9051841,-0.04478345,-0.001373232,0.002667486
-0.9656691,1.348782,1.256061,-0.04082082,0.002659273,0.9615914,-0.0448249,-0.001973324,0.003033834
-0.7140952,1.672773,1.176172,-0.02800523,0.006130022,1.021871,-0.04482431,-0.001856592,0.002708921
-0.669309,1.805602,1.176172,-0.02800523,0.006130022,0.9609358,-0.03721795,-0.001482678,0.00218305
-0.905185,1.563191,1.33542,-0.03474879,-0.001126406,1.128841,-0.04466367,-0.001775477,0.002230353
-0.905185,1.563191,1.386529,-0.04329737,0.001875015,1.15823,-0.04745985,-0.001590696,0.001801001
-1.255811,2.010379,1.385862,-0.03699961,0.002011812,0.8837634,-0.03779161,-0.0009646281,0.002428765
-0.9094215,1.883209,1.358459,-0.03782417,1.291198e-05,1.201147,-0.04629481,-0.002316954,0.002157755
-0.5259137,0.7796569,1.235777,-0.02853275,0.0008632646,0.9907527,-0.04136242,-0.001454494,0.00242275
-0.5868675,1.057039,1.228696,-0.03154401,0.007346262,1.348216,-0.05075294,-0.001888355,0.002018238
-0.5084751,1.559203,1.465802,-0.04489279,-0.003693765,1.157246,-0.03727879,-0.001671485,0.001554454
-0.5084751,1.559203,1.224138,-0.0348099,-0.001950982,1.343168,-0.0431875,-0.002123239,0.001496069
-0.7566395,1.306789,1.576534,-0.04516202,-0.00471917,0.9412953,-0.04394562,-0.001726131,0.002328114
-1.127214,1.602147,1.570398,-0.03800683,-0.001490628,0.9634016,-0.04425641,-0.001664029,0.002448392
-0.8778974,1.736546,1.302939,-0.02547808,-0.001817632,0.8703666,-0.04596608,-0.001268219,0.002788894
-0.8778974,1.736546,1.325469,-0.03695037,0.001379163,0.9964733,-0.03677348,-0.001419546,0.001962907
-0.8778974,1.736546,1.276197,-0.03158892,0.001117819,0.9964733,-0.03677348,-0.001419546,0.001962907
-0.7900908,1.527613,1.344393,-0.03437928,0.002861742,1.115621,-0.03724833,-0.001010904,0.001282973
-0.7900908,1.527613,1.387096,-0.03436966,-0.002282397,1.198722,-0.04726035,-0.001418588,0.001645875
-0.7900908,1.527613,0.8914729,-0.01177117,0.001720773,0.9608251,-0.03481519,-0.00117615,0.001963533
-1.023632,1.904323,1.237698,-0.03419988,-0.002253601,1.121873,-0.04547153,-0.00168367,0.00237183
-0.5854325,1.539549,1.298173,-0.03963286,-0.007348002,1.131627,-0.04482207,-0.00214686,0.002528306
-0.538241,1.929895,1.292673,-0.02970063,-0.002570445,1.183692,-0.04440436,-0.001606358,0.001810808
-1.112554,2.256577,1.024355,-0.02193296,0.001065001,1.105172,-0.04124908,-0.001892959,0.002233283
-0.5174186,1.247276,1.509637,-0.02985744,0.00046687,0.9413521,-0.03994413,-0.001741431,0.0023537
-0.2822914,0.8470514,1.323117,-0.02857183,-0.002685991,1.175535,-0.04588823,-0.00203819,0.002070637
-0.2822914,0.8470514,1.443343,-0.04157821,-0.003148835,0.8946358,-0.03903918,-0.001584375,0.002498564
-0.2822914,0.8470514,1.260083,-0.02901165,0.001833624,1.060421,-0.03931769,-0.001702214,0.002376626
-0.7368984,1.574329,0.9105185,-0.01454791,0.004741845,1.106729,-0.05060022,-0.001926075,0.002944923
-1.062751,1.851002,1.110108,-0.02878875,0.001598598,0.9538342,-0.03487002,-0.001711924,0.002107918
-1.062751,1.851002,1.110108,-0.02878875,0.001598598,1.162743,-0.04508058,-0.001690388,0.002096589
-1.062751,1.851002,1.110108,-0.02878875,0.001598598,1.055484,-0.03959827,-0.001440585,0.001975154
-1.286247,2.459713,1.202738,-0.02964312,0.0006875528,0.8532977,-0.03756025,-0.001401865,0.002646406
-0.9773143,2.071727,0.8532879,-0.02095354,0.005513591,1.007619,-0.04193485,-0.001321782,0.002391496
-0.7390289,2.285892,0.8532879,-0.02095354,0.005513591,0.8248488,-0.0428511,-0.001384284,0.003188912
-0.7390289,2.285892,1.064866,-0.0225156,8.020107e-05,1.007121,-0.04557363,-0.001414424,0.002400274
-0.7390289,2.285892,0.7505604,-0.01473511,0.001426849,0.9345323,-0.04657196,-0.001555413,0.003273821
-1.398354,2.219056,0.7505604,-0.01473511,0.001426849,0.9916375,-0.0466546,-0.001627539,0.002494041
-0.3748618,1.351632,0.7505604,-0.01473511,0.001426849,0.9916375,-0.0466546,-0.001627539,0.002494041
-0.3748618,1.351632,0.7505604,-0.01473511,0.001426849,1.018103,-0.04637901,-0.001539287,0.002427479
-0.3748618,1.351632,1.218207,-0.0280213,0.00569725,0.9586186,-0.03940277,-0.000731841,0.002015667
-0.6806568,1.390073,1.617583,-0.04089439,0.001334289,0.8636715,-0.03066085,-0.0009450715,0.001611351
-0.4129982,1.268356,1.195437,-0.02918191,0.003525716,0.8636715,-0.03066085,-0.0009450715,0.001611351
-0.4129982,1.268356,1.401984,-0.03581246,-0.0005366951,0.9957329,-0.03764378,-0.001285974,0.001631246
-0.419217,2.051943,1.173326,-0.03738163,0.004159197,1.183927,-0.03532231,-0.001854839,0.001345133
-0.7544322,1.980411,1.045668,-0.02724864,0.007867445,0.8666004,-0.0359605,-0.001140047,0.001880373
-0.7544322,1.980411,0.8724544,-0.02324133,0.00286469,1.060017,-0.0330445,-0.001164706,0.001529395
-0.8739928,1.587045,0.9993272,-0.02345096,0.003059098,1.060017,-0.0330445,-0.001164706,0.001529395
-0.8739928,1.587045,1.241787,-0.03665817,0.002198907,1.274774,-0.0459126,-0.001715944,0.002293743
-1.020813,1.670673,1.647766,-0.04222045,-0.005615879,0.999532,-0.04394714,-0.00158704,0.002540789
-0.2443542,1.025518,1.530987,-0.04383778,-0.0004200665,1.166106,-0.03577607,-0.00115631,0.001187689
-0.2443542,1.025518,1.105131,-0.02920086,0.007948476,1.201677,-0.04750342,-0.001587926,0.002102614
-0.2443542,1.025518,1.251465,-0.03765156,0.001331948,0.9884177,-0.04087589,-0.001415509,0.002144458
-0.2443542,1.025518,1.401235,-0.03104378,0.001305322,0.9990026,-0.04388038,-0.001008745,0.002312831
-0.2443542,1.025518,1.08998,-0.02732342,0.0002747256,1.145676,-0.03338646,-0.00146742,0.001201871
-0.3613836,0.7597074,0.9277486,-0.01888213,0.001486153,0.9773923,-0.03640274,-0.001531306,0.002344641
-0.3613836,0.7597074,1.210843,-0.03061867,0.004513809,0.9963875,-0.03937894,-0.001556125,0.001889584
-0.3613836,0.7597074,1.070702,-0.01853153,8.22027e-05,1.009843,-0.04356695,-0.001752442,0.002442063
-0.3613836,0.7597074,1.248229,-0.02218486,0.004403235,0.9772734,-0.04934458,-0.001798004,0.003025883
-0.3613836,0.7597074,1.342879,-0.0402482,0.002036699,1.063744,-0.03863609,-0.001680262,0.001856677
-0.3613836,0.7597074,1.054229,-0.02207531,0.006045036,1.020238,-0.04291822,-0.001390038,0.002278854
-0.3613836,0.7597074,1.55533,-0.05076653,-0.004876138,0.8258866,-0.03842588,-0.001261614,0.00250929
-1.133133,1.190369,1.533956,-0.03559089,-0.001125548,0.8258866,-0.03842588,-0.001261614,0.00250929
-0.64354,1.470354,1.785734,-0.04616768,-0.003268044,1.001548,-0.05494972,-0.001605707,0.003269874
-0.64354,1.470354,1.123738,-0.03780646,0.001079875,1.001548,-0.05494972,-0.001605707,0.003269874
-0.64354,1.470354,1.115298,-0.01976679,0.007718804,1.001548,-0.05494972,-0.001605707,0.003269874
-0.8731911,1.678492,1.108356,-0.02097613,0.003955078,1.033539,-0.04797238,-0.001773839,0.002789232
-0.3877433,0.8725812,1.108356,-0.02097613,0.003955078,1.064812,-0.04453159,-0.001759026,0.002486727
-0.3877433,0.8725812,1.619005,-0.03945782,-0.004603708,0.8930596,-0.03823822,-0.001530589,0.002256583
-0.4115846,0.6381939,1.286981,-0.03247904,0.001173884,1.152465,-0.04557302,-0.001273415,0.0021851
-0.5599143,1.245207,1.172466,-0.03038061,0.00662546,0.9910791,-0.05120834,-0.001572077,0.002726771
-0.7696921,1.610278,0.6310845,-0.01166213,0.002914056,1.319961,-0.047918,-0.001845465,0.00144427
-0.3388845,1.496044,1.414008,-0.03506555,-0.002690058,1.065632,-0.03559936,-0.001483138,0.001725871
-0.3388845,1.496044,1.158451,-0.03317485,0.0001679507,1.015591,-0.03639475,-0.001119964,0.001981664
-0.424361,1.125127,1.34601,-0.02701963,0.0001785173,1.012998,-0.0386135,-0.002058228,0.002284756
-1.16417,2.465907,1.264268,-0.04167132,-0.00116777,1.033528,-0.03568815,-0.001180386,0.001530147
-0.3887214,1.456141,1.195093,-0.0304434,0.006694179,0.9495287,-0.04735774,-0.001368677,0.002802257
-0.3887214,1.456141,1.195093,-0.0304434,0.006694179,1.160567,-0.04419231,-0.001458405,0.00201017
-0.3887214,1.456141,1.155458,-0.03039229,0.002572769,1.246291,-0.04394851,-0.001752822,0.001764276
-0.3194585,0.4778512,1.155458,-0.03039229,0.002572769,1.108048,-0.03721638,-0.001239868,0.001516619
-0.3194585,0.4778512,1.263452,-0.03924117,-0.001623653,0.9527085,-0.04048081,-0.001478761,0.002473975
-1.08589,1.447124,1.878548,-0.05557741,-0.004204905,1.172018,-0.0360414,-0.001400888,0.001359879
-0.6436304,1.252494,1.253251,-0.02916157,0.001679743,1.08647,-0.03334575,-0.001024277,0.001076884
-1.245281,1.883672,1.299404,-0.03626677,-0.003581037,1.111179,-0.04319252,-0.001548912,0.002254121
-1.322759,1.764777,1.190433,-0.0272104,-0.0007561972,1.131473,-0.04543248,-0.00148908,0.002245717
-1.322759,1.764777,1.306788,-0.03448326,0.004814057,0.9917415,-0.04923948,-0.001514989,0.002763456
-1.422299,2.440886,1.309308,-0.02891143,-0.005428018,0.9917415,-0.04923948,-0.001514989,0.002763456
-0.9567812,1.623911,1.368442,-0.04149065,0.002523369,0.9194779,-0.03949635,-0.001989941,0.00250524
-1.275126,1.944135,1.191474,-0.03285038,0.004682224,1.074255,-0.04770712,-0.001447612,0.002391814
-0.5393049,0.8670351,1.400759,-0.04027355,0.002373797,1.100536,-0.03966795,-0.001103881,0.001662337
-0.5393049,0.8670351,1.004516,-0.03412949,-0.0005202951,1.026176,-0.03093666,-0.0008073006,0.001044238
-0.5393049,0.8670351,1.048332,-0.02752363,0.006175618,1.134757,-0.04035604,-0.001429003,0.00161495
-0.651421,0.7723098,0.9871179,-0.02670484,0.001249004,1.038445,-0.03884609,-0.001308037,0.002038368
-0.651421,0.7723098,0.9871179,-0.02670484,0.001249004,1.036547,-0.03290867,-0.001153145,0.001194098
-0.651421,0.7723098,1.217671,-0.02541525,0.003081346,1.166884,-0.05399276,-0.001747543,0.002307954
-0.651421,0.7723098,1.689623,-0.04709426,-0.00667259,0.8429888,-0.03249,-0.0009202203,0.001969735
-0.651421,0.7723098,1.269907,-0.03483816,-0.0002679206,0.883827,-0.03953318,-0.0007925629,0.002267702
-0.651421,0.7723098,1.225826,-0.03516389,-0.003611459,0.986883,-0.04538123,-0.001359101,0.002197644
-0.6761816,1.196461,1.297028,-0.03546779,0.005801548,0.9734496,-0.04350977,-0.001563231,0.002384043
-0.359472,0.8735173,1.649049,-0.04543336,-0.0007336438,0.8571303,-0.04129984,-0.001683308,0.002724332
-0.359472,0.8735173,1.444828,-0.04095542,-0.003519098,0.9633684,-0.03536894,-0.001584393,0.002186778
-0.6359881,1.58583,1.23944,-0.03696502,0.008023633,0.9608474,-0.03733438,-0.00152579,0.002373552
-1.086516,1.900408,1.23944,-0.03696502,0.008023633,1.060046,-0.04585501,-0.001453654,0.002262343
-0.858893,1.242873,0.710456,-0.01557165,0.009141629,1.121661,-0.03948513,-0.00116435,0.001608369
-0.4874545,0.4856533,1.53243,-0.05114338,0.0003919358,1.121661,-0.03948513,-0.00116435,0.001608369
-0.4874545,0.4856533,1.454447,-0.0478805,0.002110779,1.023096,-0.03638073,-0.00143157,0.001805875
-0.4874545,0.4856533,1.393079,-0.03845862,0.002747314,0.8985961,-0.03877447,-0.001402262,0.002524089
-0.8616832,1.784458,0.7918051,-0.0172741,0.008287771,1.067822,-0.0481966,-0.001639267,0.002348978
-0.8616832,1.784458,1.308071,-0.03431095,-0.0002955738,0.9963152,-0.04708061,-0.001991892,0.003035401
-0.8616832,1.784458,1.142723,-0.02870708,-0.004309642,1.132542,-0.03997711,-0.001528297,0.001704686
-0.8616832,1.784458,0.9970549,-0.03368982,0.0058169,1.237703,-0.04194131,-0.00181922,0.002098903
-0.8237014,1.955034,1.359112,-0.03208758,-0.0003521837,1.05675,-0.04176185,-0.00194143,0.002249906
-0.9608714,1.952559,1.22495,-0.03360607,-0.0006303516,1.0844,-0.04553083,-0.001614366,0.002414483
-1.127271,2.061777,1.078266,-0.02587534,0.004208045,1.113497,-0.037788,-0.001590727,0.001701538
-1.320084,1.998852,1.406188,-0.04158439,-0.0001080624,1.113497,-0.037788,-0.001590727,0.001701538
-0.4487109,1.229254,1.04163,-0.0230594,0.007400668,1.038977,-0.0387816,-0.001614612,0.001936178
-1.033089,1.648102,0.9659042,-0.01692062,0.003351716,1.073,-0.0508321,-0.00158051,0.002666647
-1.033089,1.648102,1.129832,-0.03127166,0.007524555,0.9073541,-0.04319834,-0.001748903,0.002749209
-1.033089,1.648102,1.400658,-0.04146964,0.002150704,0.9236498,-0.03356444,-0.001304606,0.001821358
-1.173537,1.974955,1.575918,-0.04384212,-0.007829319,0.9665424,-0.0410314,-0.001159367,0.002187404
-1.250861,2.252549,1.017958,-0.02062636,0.0009197579,1.003409,-0.04063247,-0.001510083,0.002215802
-0.7908924,1.489851,1.189978,-0.02997727,-0.002550662,1.054311,-0.04252646,-0.00194638,0.002582738
-1.024175,1.626139,1.182439,-0.03615883,0.006153545,1.200254,-0.03945004,-0.001660381,0.001815768
-1.015063,1.703357,1.182439,-0.03615883,0.006153545,1.220948,-0.04648728,-0.001926304,0.002043613
-1.015063,1.703357,1.066222,-0.02583632,0.0008902809,0.8931694,-0.04191272,-0.001047434,0.00254912
-0.6246726,1.488981,1.085884,-0.02209075,-0.0008493913,0.9215453,-0.03577285,-0.001247509,0.002267207
-0.813686,1.160843,1.169429,-0.03683109,-0.0009683383,0.9215453,-0.03577285,-0.001247509,0.002267207
-0.8002547,1.311375,1.308552,-0.03532815,0.002084667,0.8645727,-0.04822604,-0.001341872,0.003070721
-0.3983066,1.115781,0.9884017,-0.01938526,-0.002571456,0.8564847,-0.04319832,-0.001733752,0.00277163
-0.3983066,1.115781,1.159206,-0.02640001,0.004976483,1.16974,-0.04532325,-0.00176701,0.002119453
-0.3983066,1.115781,1.088671,-0.02677831,0.00129193,0.9062111,-0.03666863,-0.001006719,0.001838131
-0.3983066,1.115781,1.059916,-0.0255184,-9.749718e-05,1.000543,-0.03316144,-0.001129667,0.001668855
-0.3983066,1.115781,1.407332,-0.03253656,-0.002318518,0.8888794,-0.03924414,-0.0009888708,0.002534874
-1.048848,2.335217,1.085198,-0.02472296,-0.00063831,0.9347904,-0.03568491,-0.001670521,0.00218298
-0.5141562,1.461715,1.461119,-0.03729682,0.001625186,1.208659,-0.04675887,-0.001427787,0.001894229
-0.5636103,1.388358,1.299485,-0.03457302,0.00460278,1.015952,-0.04013574,-0.001607206,0.00192348
-0.5636103,1.388358,1.106786,-0.03399817,0.006427223,1.126238,-0.03639264,-0.001563805,0.001792132
-0.9981584,2.392605,1.312156,-0.03414028,0.001442887,1.102755,-0.04786036,-0.001994019,0.002790408
-0.6648559,0.9830708,1.442743,-0.03856462,0.0007874608,0.9334506,-0.04652612,-0.001394363,0.002697296
-0.6648559,0.9830708,1.442743,-0.03856462,0.0007874608,1.083483,-0.04180326,-0.001666998,0.00225181
-0.729951,1.550415,1.131447,-0.02781229,-0.002535775,1.059064,-0.03264438,-0.001374609,0.001271194
-0.729951,1.550415,1.072661,-0.0248988,0.007555458,1.044826,-0.0314208,-0.001685511,0.001517853
-0.729951,1.550415,1.09994,-0.02742905,0.0004317318,0.9961616,-0.04989472,-0.001499567,0.002893212
-0.729951,1.550415,1.34589,-0.0332933,-0.005355103,0.9961616,-0.04989472,-0.001499567,0.002893212
-0.9162962,1.662784,1.458908,-0.03104833,-0.005273115,0.9337064,-0.0525431,-0.001337015,0.002957961
-0.889101,1.337158,0.8338791,-0.01146048,0.004620337,1.055751,-0.04816686,-0.001658791,0.002640614
-0.5226514,1.220163,0.8338791,-0.01146048,0.004620337,0.9492744,-0.04481504,-0.001501667,0.002737234
